Wall time,Step,Value
1732664333.148388,199,0.0
1732664709.1182208,399,0.0
1732665291.307743,599,0.0
1732665884.5797462,799,0.013333333656191826
1732666453.8400712,999,0.0
1732667031.0263677,1199,0.0
1732667599.3129456,1399,0.0
1732668213.204374,1599,0.0
1732668808.4418442,1799,0.019999999552965164
1732669442.8993878,1999,0.0
1732670038.2766445,2199,0.0
1732670636.1613324,2399,0.016949152573943138
1732671230.7934775,2599,0.0
1732671856.9227831,2799,0.0
1732672475.0514908,2999,0.0
1732673052.779744,3199,0.0
1732673628.9464357,3399,0.0
1732674212.4593582,3599,0.0
1732674812.578544,3799,0.019607843831181526
1732675423.6028008,3999,0.0
1732676040.467828,4199,0.017543859779834747
1732676677.0627067,4399,0.0
1732677292.3231146,4599,0.0
1732677911.3150039,4799,0.0
1732678513.7661207,4999,0.018518518656492233
1732679149.0424404,5199,0.0
1732679802.7134662,5399,0.0
1732680443.6298826,5599,0.03030303120613098
1732681086.5329354,5799,0.0
1732681716.2577944,5999,0.0
1732682355.0342324,6199,0.0
1732682996.2288282,6399,0.05626780539751053
1732683620.764161,6599,0.015625
1732684270.4551847,6799,0.011111111380159855
1732684934.9821074,6999,0.020408162847161293
1732685588.7414243,7199,0.0
1732686220.679186,7399,0.0
1732686884.2062092,7599,0.0
1732687541.020667,7799,0.0
1732688175.7702477,7999,0.0
1732688836.7897909,8199,0.0
1732689508.7469666,8399,0.0
1732690155.2832072,8599,0.0
1732690813.562741,8799,0.0
1732691471.2308733,8999,0.0
1732692142.5851707,9199,0.016949152573943138
1732692812.0848787,9399,0.020408162847161293
1732693467.3199449,9599,0.03703703731298447
1732694135.1157773,9799,0.0
1732694834.348816,9999,0.0
1732695503.8091087,10199,0.0
1732696172.5967367,10399,0.0
1732696865.4874322,10599,0.0
1732697543.4022763,10799,0.02083333395421505
1732698190.3943942,10999,0.0
1732698883.9190068,11199,0.0
1732699584.0829632,11399,0.0
1732700277.5413005,11599,0.0
1732700977.1471922,11799,0.0
1732701682.2425497,11999,0.0
1732702366.036735,12199,0.0
1732703013.8785715,12399,0.0
1732703693.477639,12599,0.0
1732704386.833823,12799,0.0
1732705077.244917,12999,0.03703703731298447
1732705746.983325,13199,0.0
1732706422.285618,13399,0.0
1732707073.0993884,13599,0.0
1732707748.4863336,13799,0.0
1732708420.462432,13999,0.0
1732709089.031025,14199,0.03703703731298447
1732709776.7046692,14399,0.0
1732710463.0272806,14599,0.0
1732711151.7398376,14799,0.0
1732711828.9764364,14999,0.0
1732712502.1801133,15199,0.0
1732713178.075262,15399,0.0
1732713849.8159704,15599,0.0
1732714521.9051044,15799,0.02777777798473835
1732715226.3755798,15999,0.0
1732715889.6611688,16199,0.0
1732716556.407655,16399,0.0
1732717252.7329223,16599,0.0
1732717934.7657804,16799,0.0
1732718623.146044,16999,0.0
1732719330.2557387,17199,0.021739130839705467
1732720017.141875,17399,0.0
1732720712.8031096,17599,0.0
1732721391.411718,17799,0.0
1732722045.776902,17999,0.0
1732722717.5708413,18199,0.0
1732723405.0816867,18399,0.0
1732724097.1870034,18599,0.0
1732724792.3886616,18799,0.0
1732725482.356814,18999,0.0
1732726155.5918984,19199,0.03703703731298447
1732726829.556002,19399,0.0
1732727538.8292263,19599,0.0
1732728198.8114889,19799,0.0
1732728900.792354,19999,0.0
