Wall time,Step,Value
1732570607.710628,199,27.109621047973633
1732571017.2492497,399,23.185016632080078
1732571651.425529,599,18.979345321655273
1732572309.5740416,799,21.360980987548828
1732572969.270527,999,22.429861068725586
1732573659.5651393,1199,20.19516944885254
1732574347.5938768,1399,21.561790466308594
1732575047.469096,1599,21.192752838134766
1732575722.1044073,1799,20.32895851135254
1732576428.7221258,1999,19.386381149291992
1732577098.4541793,2199,22.497108459472656
1732577769.4216697,2399,21.753860473632812
1732578477.903162,2599,21.28018569946289
1732579183.6167731,2799,21.49011993408203
1732579881.3943384,2999,24.077877044677734
1732580565.032156,3199,21.50935935974121
1732581285.8801565,3399,20.977384567260742
1732582012.6923592,3599,22.302961349487305
1732582732.3412776,3799,24.162656784057617
1732583474.489707,3999,23.73702621459961
1732584198.0259159,4199,22.92539405822754
1732584931.1767764,4399,22.915815353393555
1732585671.6982362,4599,23.32634925842285
1732586397.9574423,4799,23.707448959350586
1732587125.304855,4999,21.983354568481445
1732587890.7287908,5199,19.93783950805664
1732588628.805093,5399,21.51582908630371
1732589386.5310109,5599,24.234521865844727
1732590122.49277,5799,23.91504669189453
1732590886.9281087,5999,23.680578231811523
1732591640.4628358,6199,19.327686309814453
1732592395.6806042,6399,24.9877872467041
1732593152.5074625,6599,24.97770881652832
1732593920.6434658,6799,21.03716468811035
1732594697.3805645,6999,22.035423278808594
1732595481.8829703,7199,24.492158889770508
1732596235.4869308,7399,19.13144302368164
1732596990.0469277,7599,20.400344848632812
1732597714.507419,7799,23.881994247436523
1732598453.631398,7999,25.1571044921875
1732599225.0756266,8199,23.08005142211914
1732599992.8113334,8399,21.141977310180664
1732600751.867422,8599,19.387012481689453
1732601509.869642,8799,23.659791946411133
1732602279.3713248,8999,20.511194229125977
1732603032.884974,9199,22.29595375061035
1732603801.547745,9399,18.673988342285156
1732604559.170162,9599,21.931371688842773
1732605315.0852332,9799,22.54631233215332
1732606035.0608287,9999,23.67082977294922
1732606764.0766795,10199,22.534154891967773
1732607487.4081547,10399,24.35282325744629
1732608215.4345264,10599,25.153810501098633
1732608982.1974814,10799,22.728805541992188
1732609705.1689773,10999,24.27349853515625
1732610424.20249,11199,24.253047943115234
1732611185.9562736,11399,22.500261306762695
1732611928.600933,11599,21.275718688964844
1732612680.762525,11799,24.194787979125977
1732613454.4421728,11999,24.55846405029297
1732614190.3209143,12199,22.6939754486084
1732614946.277528,12399,23.999401092529297
1732615702.270589,12599,25.02161407470703
1732616442.7864974,12799,22.635351181030273
1732617178.1201942,12999,22.5179386138916
1732617923.1292043,13199,22.19720458984375
1732618692.9596348,13399,19.570022583007812
1732619451.0025668,13599,23.1579647064209
1732620212.2989938,13799,22.128360748291016
1732620970.159949,13999,21.728878021240234
1732621739.2523234,14199,24.250593185424805
1732622483.110168,14399,23.09014129638672
1732623220.89192,14599,22.307769775390625
1732623968.2901115,14799,25.343528747558594
1732624704.7886293,14999,23.44487762451172
1732625463.885626,15199,23.900854110717773
1732626208.3711965,15399,22.949779510498047
1732626939.07743,15599,25.3679256439209
1732627627.9256065,15799,24.7968692779541
1732628371.3306618,15999,23.43306541442871
1732629114.7341611,16199,23.28696632385254
1732629870.7126317,16399,24.361530303955078
1732630579.8034036,16599,24.29383087158203
1732631306.801739,16799,22.92241859436035
1732632035.8251176,16999,22.593494415283203
1732632795.8479989,17199,22.940914154052734
1732633539.3114488,17399,19.460819244384766
1732634298.6971734,17599,22.366350173950195
1732635060.4418974,17799,22.771434783935547
1732635797.399816,17999,25.06113052368164
1732636523.9707282,18199,21.032827377319336
1732637278.3553755,18399,21.30142593383789
1732638043.7192843,18599,21.870405197143555
1732638812.7823946,18799,25.0061092376709
1732639547.3336735,18999,23.11095428466797
1732640300.9630473,19199,23.35513687133789
1732641045.316613,19399,25.577194213867188
1732641791.4543452,19599,23.646724700927734
1732642534.2254684,19799,24.104089736938477
1732643274.8108718,19999,25.106204986572266
