Wall time,Step,Value
1733049324.072444,199,26.643178939819336
1733050302.7500544,399,24.002552032470703
1733051292.875326,599,24.16877555847168
1733052792.307631,799,19.625228881835938
1733054274.7368584,999,22.826440811157227
1733055883.479823,1199,18.394813537597656
1733057486.5024712,1399,22.944860458374023
1733059090.0165074,1599,23.320194244384766
1733060746.7603276,1799,25.41326141357422
1733062381.2663326,1999,22.547500610351562
1733064001.0218525,2199,18.89537239074707
1733065650.3852494,2399,21.792211532592773
1733067286.9532573,2599,22.364089965820312
1733068957.9252129,2799,23.847867965698242
1733070599.3549922,2999,22.722366333007812
1733072249.765759,3199,23.140464782714844
1733073953.091861,3399,20.961000442504883
1733075656.1884656,3599,23.660289764404297
1733077346.7141986,3799,22.286277770996094
1733079086.5248039,3999,23.00628089904785
1733080809.6234863,4199,21.378137588500977
1733082508.154565,4399,22.359506607055664
1733084289.6176152,4599,19.901308059692383
1733086050.7943697,4799,21.96569061279297
1733087763.6197114,4999,20.341333389282227
1733089488.6534564,5199,22.433242797851562
1733091262.6253917,5399,21.786991119384766
1733093043.2609327,5599,21.975929260253906
1733094791.3118212,5799,20.854524612426758
1733096536.1987336,5999,21.697092056274414
1733098299.2160416,6199,21.895782470703125
1733100103.4697773,6399,20.496875762939453
1733101890.8848403,6599,21.112682342529297
1733103619.6778843,6799,18.89055633544922
1733105429.2076893,6999,19.24070930480957
1733107234.390884,7199,18.726343154907227
1733109098.2772148,7399,18.462717056274414
1733110939.0950775,7599,20.67496681213379
1733112748.582669,7799,22.447011947631836
1733114507.2608051,7999,14.712843894958496
1733116327.3642118,8199,21.1070613861084
1733118102.2509167,8399,21.926334381103516
1733119936.8969016,8599,19.3079891204834
1733121782.700285,8799,16.19624900817871
1733123637.9630356,8999,19.824390411376953
1733125478.2926748,9199,22.130491256713867
1733127285.3713942,9399,19.894817352294922
1733129015.187737,9599,16.654224395751953
1733130849.4042428,9799,19.512012481689453
1733132653.3424501,9999,17.043460845947266
1733134481.8278315,10199,14.66291618347168
1733136302.4861531,10399,14.608461380004883
1733138063.111418,10599,16.81592559814453
1733139864.8120418,10799,23.7066707611084
1733141652.5872052,10999,20.41901969909668
1733143502.5695224,11199,15.979897499084473
1733145269.235327,11399,16.950353622436523
1733147010.2722445,11599,18.958606719970703
1733148805.9402988,11799,16.4625186920166
1733150627.8499053,11999,17.548852920532227
1733152439.2492383,12199,18.63541603088379
1733154196.8884933,12399,21.399147033691406
1733155978.8811877,12599,21.867881774902344
1733157766.638263,12799,20.5325984954834
1733159635.4830337,12999,22.087480545043945
1733161458.4964,13199,22.533851623535156
1733163329.0692894,13399,17.199819564819336
1733165184.7285445,13599,21.72736930847168
1733166989.5988157,13799,22.470130920410156
1733168830.6727667,13999,20.154727935791016
1733170737.5178676,14199,23.19179916381836
1733172543.2358708,14399,22.914091110229492
1733174369.1214867,14599,24.63396644592285
1733176200.7260857,14799,23.104522705078125
1733177995.0379372,14999,24.06673812866211
1733179824.758364,15199,22.34183692932129
1733181636.4473627,15399,22.87027359008789
1733183408.5031996,15599,23.10405921936035
1733185213.9090579,15799,21.328401565551758
1733187015.3125985,15999,20.446086883544922
1733188788.9345753,16199,22.867084503173828
1733190625.7029085,16399,22.449462890625
1733192438.0379975,16599,24.79622459411621
1733194269.3337839,16799,18.298173904418945
1733196063.6204474,16999,21.48989486694336
1733197955.7869675,17199,22.99627685546875
1733199774.0699258,17399,19.10336685180664
1733201654.7893736,17599,16.28778076171875
1733203443.3042874,17799,18.950725555419922
1733205295.543648,17999,17.309839248657227
1733207090.6880853,18199,21.151248931884766
1733208860.762269,18399,18.926984786987305
1733210727.336932,18599,19.596317291259766
1733212585.015409,18799,19.932310104370117
1733214440.5996304,18999,15.955113410949707
1733216296.9129894,19199,23.01426887512207
1733218149.7568045,19399,22.99419403076172
1733219980.0296283,19599,21.712854385375977
1733221776.6563892,19799,23.385583877563477
1733223603.0724983,19999,20.111764907836914
