Wall time,Step,Value
1732975290.921041,199,0.0
1732975990.5989835,399,0.0
1732976944.4392831,599,0.0
1732977968.9441524,799,0.0
1732978991.0519514,999,0.0
1732979992.819683,1199,0.020408162847161293
1732981028.4907844,1399,0.0
1732982079.641938,1599,0.016393441706895828
1732983167.7533064,1799,0.018518518656492233
1732984216.5251288,1999,0.0
1732985251.3331327,2199,0.0
1732986341.7028956,2399,0.0
1732987434.1072326,2599,0.05408653989434242
1732988530.6411822,2799,0.0
1732989632.0703368,2999,0.0
1732990666.671167,3199,0.011904762126505375
1732991713.0317743,3399,0.0
1732992792.8573866,3599,0.0
1732993878.6259649,3799,0.0
1732994991.2571337,3999,0.0
1732996116.591564,4199,0.0
1732997247.7617807,4399,0.0
1732998358.261098,4599,0.0
1732999458.1346898,4799,0.0
1733000578.9828565,4999,0.0
1733001683.8818514,5199,0.0
1733002781.089359,5399,0.03125
1733003905.3799033,5599,0.0
1733005034.399353,5799,0.0
1733006151.563505,5999,0.0
1733007253.1392272,6199,0.0
1733008357.0496302,6399,0.0
1733009455.5142174,6599,0.0
1733010599.834447,6799,0.0
1733011721.8983896,6999,0.02857142873108387
1733012980.263359,7199,0.0
1733014201.8196497,7399,0.0
1733015279.5564067,7599,0.0
1733016328.8816702,7799,0.0
1733018943.8699176,7999,0.0
1733019635.8843226,8199,0.0
1733020739.7077727,8399,0.0
1733021872.140356,8599,0.0
1733023012.8534727,8799,0.0
1733024146.8408508,8999,0.0
1733025261.0794601,9199,0.0
1733026406.3086097,9399,0.0
1733027547.370903,9599,0.0
1733028634.957151,9799,0.0
1733029721.9383178,9999,0.0
1733030794.498943,10199,0.0
1733031892.0259337,10399,0.0
1733032988.533396,10599,0.0
1733034030.204904,10799,0.0
1733035097.5884593,10999,0.0
1733036201.6533005,11199,0.0
1733037362.5082443,11399,0.0
1733038529.6781423,11599,0.0
1733039727.9456952,11799,0.0
1733040912.2438848,11999,0.0
1733042095.7493353,12199,0.0
1733043263.9162025,12399,0.0
1733044455.3796823,12599,0.0
1733045584.5426757,12799,0.0
1733046708.3267357,12999,0.0
1733047859.0338457,13199,0.02083333395421505
1733049050.2091959,13399,0.0
1733050188.9394705,13599,0.03448275849223137
1733051322.0116272,13799,0.0
1733052405.020122,13999,0.0
1733053519.7209764,14199,0.0
1733054660.7383163,14399,0.0
1733055839.9046826,14599,0.03333333507180214
1733057007.8221667,14799,0.0
1733058131.9676785,14999,0.0
1733059336.2512474,15199,0.0
1733060521.6047475,15399,0.0
1733061659.5121586,15599,0.0
1733062800.0099683,15799,0.0
1733063910.8047218,15999,0.0
1733065084.5478046,16199,0.021276595070958138
1733066192.4009585,16399,0.0
1733067208.3299248,16599,0.0
1733068305.0397735,16799,0.0
1733069429.3930278,16999,0.0
1733070561.741902,17199,0.0
1733071663.0240414,17399,0.0
1733072851.0943496,17599,0.0
1733073988.625667,17799,0.03333333507180214
1733075145.151585,17999,0.0
1733076299.6490731,18199,0.0
1733077378.9985073,18399,0.0
1733078530.7914925,18599,0.0
1733079618.2785828,18799,0.0
1733080751.232457,18999,0.0
1733081912.1890004,19199,0.03703703731298447
1733083036.3934913,19399,0.0
1733084207.2307608,19599,0.0
1733085399.3651612,19799,0.0
1733086554.729386,19999,0.0
