Wall time,Step,Value
1732750252.9306448,199,26.556074142456055
1732750634.4818475,399,23.089096069335938
1732751031.5428808,599,25.383106231689453
1732751632.6334934,799,23.534921646118164
1732752264.77934,999,20.91724395751953
1732752895.4853806,1199,17.014007568359375
1732753566.13947,1399,21.84945297241211
1732754219.622597,1599,21.499717712402344
1732754885.9347215,1799,19.51026725769043
1732755549.9106812,1999,22.22321128845215
1732756205.9538274,2199,17.61943817138672
1732756879.7101524,2399,20.225135803222656
1732757559.7923563,2599,22.6016845703125
1732758239.8949423,2799,22.047805786132812
1732758919.4464374,2999,21.82109260559082
1732759612.7404764,3199,19.60188865661621
1732760312.0910015,3399,21.41766357421875
1732760996.029807,3599,22.991779327392578
1732761692.6004977,3799,25.199785232543945
1732762397.5642402,3999,21.62483024597168
1732763109.5237572,4199,17.24903106689453
1732763838.5129914,4399,22.391965866088867
1732764537.4610696,4599,20.1539363861084
1732765229.7263052,4799,19.690399169921875
1732765925.5541935,4999,23.714815139770508
1732766647.065481,5199,20.888940811157227
1732767333.696185,5399,20.69989013671875
1732768051.0826838,5599,21.158435821533203
1732768739.1347837,5799,22.64225959777832
1732769442.5956168,5999,21.84200668334961
1732770152.1478393,6199,23.217906951904297
1732770879.8975308,6399,21.91205596923828
1732771571.0972853,6599,21.122920989990234
1732772285.6497538,6799,21.65152931213379
1732773009.4921727,6999,19.958152770996094
1732773716.8749115,7199,21.98673439025879
1732774439.4648023,7399,20.77971076965332
1732775162.9104695,7599,21.876911163330078
1732775868.6828096,7799,22.814023971557617
1732776562.669051,7999,21.03690528869629
1732777275.3394113,8199,22.630701065063477
1732777982.736571,8399,23.327707290649414
1732778686.4430985,8599,22.409832000732422
1732779414.4993253,8799,21.113117218017578
1732780143.7113748,8999,21.75539207458496
1732780843.5385165,9199,21.92809295654297
1732781576.762667,9399,20.515527725219727
1732782268.2212086,9599,21.344717025756836
1732782994.9810252,9799,23.271202087402344
1732783697.575142,9999,23.182466506958008
1732784405.4412568,10199,20.68016815185547
1732785109.821704,10399,22.179603576660156
1732785822.6786559,10599,21.01837158203125
1732786547.271513,10799,21.10602378845215
1732787256.6792889,10999,20.817543029785156
1732787982.8624828,11199,24.281173706054688
1732788709.8455424,11399,22.294984817504883
1732789425.705598,11599,22.672285079956055
1732790158.1548934,11799,22.825590133666992
1732790884.6715972,11999,23.581037521362305
1732791588.9086738,12199,23.827348709106445
1732792304.3422804,12399,22.400157928466797
1732793016.4572103,12599,21.891162872314453
1732793755.171138,12799,21.859874725341797
1732794496.512509,12999,23.124897003173828
1732795213.4498327,13199,22.795879364013672
1732795936.952262,13399,20.920169830322266
1732796660.1320632,13599,23.240154266357422
1732797379.9889398,13799,22.75450325012207
1732798098.6422977,13999,22.444963455200195
1732798829.2271488,14199,21.479490280151367
1732799559.8434286,14399,24.176044464111328
1732800291.2813554,14599,21.871986389160156
1732801023.8764062,14799,20.85386848449707
1732801738.7368503,14999,23.616567611694336
1732802461.1085606,15199,23.474592208862305
1732803189.270592,15399,24.386125564575195
1732803915.615459,15599,24.274194717407227
1732804633.159347,15799,23.882495880126953
1732805363.1569734,15999,24.12343406677246
1732806047.614065,16199,23.69269561767578
1732806784.1201828,16399,24.253101348876953
1732807501.5793867,16599,23.360336303710938
1732808207.3975604,16799,22.1704158782959
1732808909.1588724,16999,23.313858032226562
1732809649.7434916,17199,23.42692756652832
1732810359.1406589,17399,23.884122848510742
1732811078.6609,17599,23.990676879882812
1732811766.651558,17799,24.19999885559082
1732812473.9427307,17999,23.149024963378906
1732813168.6650698,18199,22.202913284301758
1732813879.4865777,18399,24.161123275756836
1732814608.1560137,18599,22.605392456054688
1732815342.6232255,18799,24.60158920288086
1732816064.2467659,18999,23.303558349609375
1732816805.785793,19199,23.615306854248047
1732817518.052771,19399,24.336498260498047
1732818251.2148304,19599,24.260082244873047
1732818949.1042006,19799,21.228755950927734
1732819656.4866474,19999,24.465787887573242
