Wall time,Step,Value
1733049324.072444,199,0.0
1733050302.7500544,399,0.0
1733051292.875326,599,0.0
1733052792.307631,799,0.011904762126505375
1733054274.7368584,999,0.0
1733055883.479823,1199,0.0117647061124444
1733057486.5024712,1399,0.010101010091602802
1733059090.0165074,1599,0.019607843831181526
1733060746.7603276,1799,0.020408162847161293
1733062381.2663326,1999,0.0
1733064001.0218525,2199,0.012820512987673283
1733065650.3852494,2399,0.0
1733067286.9532573,2599,0.0
1733068957.9252129,2799,0.0
1733070599.3549922,2999,0.020408162847161293
1733072249.765759,3199,0.0
1733073953.091861,3399,0.0
1733075656.1884656,3599,0.02083333395421505
1733077346.7141986,3799,0.01587301678955555
1733079086.5248039,3999,0.0
1733080809.6234863,4199,0.0
1733082508.154565,4399,0.0
1733084289.6176152,4599,0.0
1733086050.7943697,4799,0.0
1733087763.6197114,4999,0.0
1733089488.6534564,5199,0.0
1733091262.6253917,5399,0.0
1733093043.2609327,5599,0.0
1733094791.3118212,5799,0.0
1733096536.1987336,5999,0.0
1733098299.2160416,6199,0.0
1733100103.4697773,6399,0.0357142873108387
1733101890.8848403,6599,0.02380952425301075
1733103619.6778843,6799,0.0
1733105429.2076893,6999,0.0
1733107234.390884,7199,0.0
1733109098.2772148,7399,0.0
1733110939.0950775,7599,0.0
1733112748.582669,7799,0.0
1733114507.2608051,7999,0.0
1733116327.3642118,8199,0.0
1733118102.2509167,8399,0.0
1733119936.8969016,8599,0.0
1733121782.700285,8799,0.010638297535479069
1733123637.9630356,8999,0.011363636702299118
1733125478.2926748,9199,0.020408162847161293
1733127285.3713942,9399,0.0
1733129015.1887362,9599,0.0
1733130849.4042428,9799,0.0
1733132653.3424501,9999,0.0
1733134481.8278315,10199,0.01149425283074379
1733136302.4861531,10399,0.01666666753590107
1733138063.111418,10599,0.029411764815449715
1733139864.8120418,10799,0.015625
1733141652.5872052,10999,0.0
1733143502.5695224,11199,0.0
1733145269.235327,11399,0.0
1733147010.2722445,11599,0.0
1733148805.9402988,11799,0.0
1733150627.8499053,11999,0.01075268816202879
1733152439.2492383,12199,0.0117647061124444
1733154196.8884933,12399,0.0
1733155978.8811877,12599,0.0
1733157766.638263,12799,0.0
1733159635.4830337,12999,0.02777777798473835
1733161458.4964,13199,0.0
1733163329.0692894,13399,0.0
1733165184.7285445,13599,0.0
1733166989.5988157,13799,0.0
1733168830.6727667,13999,0.0
1733170737.5178676,14199,0.0
1733172543.2358708,14399,0.0
1733174369.1214867,14599,0.01587301678955555
1733176200.7260857,14799,0.0
1733177995.0379372,14999,0.0
1733179824.758364,15199,0.0
1733181636.4473627,15399,0.0
1733183408.5031996,15599,0.0
1733185213.9090579,15799,0.0
1733187015.3125985,15999,0.0
1733188788.9345753,16199,0.0
1733190625.7029085,16399,0.0
1733192438.0379975,16599,0.03846153989434242
1733194269.3337839,16799,0.0
1733196063.6204474,16999,0.0
1733197955.7869675,17199,0.0
1733199774.0699258,17399,0.0
1733201654.7893736,17599,0.0
1733203443.3042874,17799,0.0
1733205295.543648,17999,0.0
1733207090.6880853,18199,0.0
1733208860.762269,18399,0.0
1733210727.336932,18599,0.0
1733212585.015409,18799,0.0
1733214440.5996304,18999,0.0
1733216296.9129894,19199,0.0
1733218149.7568045,19399,0.0
1733219980.0296283,19599,0.0
1733221776.6563892,19799,0.0
1733223603.0724983,19999,0.0
