Wall time,Step,Value
1732750252.9306448,199,0.0
1732750634.4818475,399,0.0
1732751031.5428808,599,0.0
1732751632.6334934,799,0.0
1732752264.77934,999,0.0
1732752895.4853806,1199,0.0
1732753566.13947,1399,0.0
1732754219.622597,1599,0.0
1732754885.9347215,1799,0.0
1732755549.9106812,1999,0.0
1732756205.9538274,2199,0.0
1732756879.7101524,2399,0.0
1732757559.7923563,2599,0.0
1732758239.8949423,2799,0.022727273404598236
1732758919.4464374,2999,0.0
1732759612.7404764,3199,0.0
1732760312.0910015,3399,0.017241379246115685
1732760996.029807,3599,0.0
1732761692.6004977,3799,0.029411764815449715
1732762397.5642402,3999,0.0
1732763109.5237572,4199,0.0
1732763838.5129914,4399,0.0
1732764537.4610696,4599,0.0
1732765229.7263052,4799,0.0
1732765925.5541935,4999,0.03703703731298447
1732766647.065481,5199,0.0
1732767333.696185,5399,0.0
1732768051.0826838,5599,0.0
1732768739.1347837,5799,0.0
1732769442.5956168,5999,0.0
1732770152.1478393,6199,0.0
1732770879.8975308,6399,0.0
1732771571.0972853,6599,0.0
1732772285.6497538,6799,0.012820512987673283
1732773009.4921727,6999,0.0
1732773716.8749115,7199,0.0
1732774439.4648023,7399,0.0
1732775162.9104695,7599,0.0
1732775868.6828096,7799,0.0
1732776562.669051,7999,0.0
1732777275.3394113,8199,0.0
1732777982.736571,8399,0.0
1732778686.4430985,8599,0.0
1732779414.4993253,8799,0.0
1732780143.7113748,8999,0.0
1732780843.5385165,9199,0.0
1732781576.762667,9399,0.0
1732782268.2212086,9599,0.0
1732782994.9810252,9799,0.0
1732783697.575142,9999,0.0
1732784405.4412568,10199,0.0
1732785109.821704,10399,0.0
1732785822.6786559,10599,0.0
1732786547.271513,10799,0.0
1732787256.6792889,10999,0.0
1732787982.8624828,11199,0.0
1732788709.8455424,11399,0.0
1732789425.705598,11599,0.0
1732790158.1548934,11799,0.0
1732790884.6715972,11999,0.0
1732791588.9086738,12199,0.0
1732792304.3422804,12399,0.0
1732793016.4572103,12599,0.0
1732793755.171138,12799,0.0
1732794496.512509,12999,0.0
1732795213.4498327,13199,0.0
1732795936.952262,13399,0.03703703731298447
1732796660.1320632,13599,0.0
1732797379.9889398,13799,0.0
1732798098.6422977,13999,0.0
1732798829.2271488,14199,0.0
1732799559.8434286,14399,0.0
1732800291.2813554,14599,0.0
1732801023.8764062,14799,0.0
1732801738.7368503,14999,0.0
1732802461.1085606,15199,0.0
1732803189.270592,15399,0.0
1732803915.615459,15599,0.03703703731298447
1732804633.159347,15799,0.0
1732805363.1569734,15999,0.0
1732806047.614065,16199,0.0357142873108387
1732806784.1201828,16399,0.0
1732807501.5793867,16599,0.0357142873108387
1732808207.3975604,16799,0.0
1732808909.1588724,16999,0.0
1732809649.7434916,17199,0.0
1732810359.1406589,17399,0.0
1732811078.6609,17599,0.0
1732811766.651558,17799,0.0
1732812473.9427307,17999,0.0
1732813168.6650698,18199,0.0
1732813879.4865777,18399,0.0
1732814608.1560137,18599,0.0
1732815342.6232255,18799,0.0
1732816064.2467659,18999,0.0
1732816805.785793,19199,0.0
1732817518.052771,19399,0.0
1732818251.2148304,19599,0.0
1732818949.1042006,19799,0.0
1732819656.4866474,19999,0.03703703731298447
