Wall time,Step,Value
1732740231.1756694,199,25.412525177001953
1732741194.1023817,399,23.932918548583984
1732742210.3561132,599,22.52683448791504
1732743233.4064329,799,25.132526397705078
1732744256.4786186,999,25.103090286254883
1732745253.0057044,1199,25.097002029418945
1732746779.7049496,1399,22.962068557739258
1732748402.7640836,1599,22.754972457885742
1732750043.424019,1799,22.709848403930664
1732830171.2840734,1999,26.688081741333008
1732831137.9025116,2199,24.650238037109375
1732832131.4819765,2399,23.59005355834961
1732833749.1111739,2599,19.886741638183594
1732835378.279987,2799,22.478208541870117
1732836984.3314261,2999,20.501562118530273
1732838578.90229,3199,21.517189025878906
1732840316.0991173,3399,22.793193817138672
1732842028.6893706,3599,22.1688289642334
1732843685.6296115,3799,19.736936569213867
1732845358.4273567,3999,20.87049102783203
1732847094.5771124,4199,21.92171287536621
1732848816.6028082,4399,22.062101364135742
1732850567.9990504,4599,24.871370315551758
1732852315.6023505,4799,19.145835876464844
1732854096.5751998,4999,20.663341522216797
1732855813.0973842,5199,22.539663314819336
1732857530.4896483,5399,19.477123260498047
1732859276.9754546,5599,21.84231185913086
1732861055.3153815,5799,21.928430557250977
1732862808.6889362,5999,18.962322235107422
1732864608.5695384,6199,23.838455200195312
1732866453.5293286,6399,21.35439109802246
1732868265.1733413,6599,21.695180892944336
1732870063.1079476,6799,19.235149383544922
1732871911.5288866,6999,20.613311767578125
1732873752.6688256,7199,22.953460693359375
1732875542.1194103,7399,19.235523223876953
1732877372.034194,7599,16.867406845092773
1732879225.584234,7799,20.014720916748047
1732881012.4302661,7999,23.14894676208496
1732882787.270539,8199,22.182052612304688
1732884535.7141433,8399,21.987960815429688
1732886331.9073162,8599,19.508390426635742
1732888199.442796,8799,21.307891845703125
1732890064.7603264,8999,21.22237777709961
1732891914.8131175,9199,23.332454681396484
1732893716.139968,9399,20.992490768432617
1732895501.8400295,9599,23.00892448425293
1732897233.76798,9799,23.857070922851562
1732899047.6086135,9999,20.64150047302246
1732900895.5164974,10199,22.17136001586914
1732902672.9789693,10399,23.41620445251465
1732904496.355787,10599,21.511886596679688
1732906326.6945019,10799,21.293193817138672
1732908116.9541261,10999,22.094257354736328
1732909914.6734896,11199,21.380090713500977
1732911696.6463766,11399,22.376070022583008
1732913554.0723825,11599,20.960163116455078
1732915338.9214637,11799,22.335479736328125
1732917153.6924958,11999,23.58486557006836
1732918951.3615441,12199,24.627405166625977
1732920773.88445,12399,21.53481101989746
1732922586.8700683,12599,23.96950340270996
1732924365.7105827,12799,25.116424560546875
1732926183.7508237,12999,23.659746170043945
1732928034.046976,13199,23.367530822753906
1732929873.7572758,13399,21.7563533782959
1732931728.3196385,13599,22.49745750427246
1732933557.0448797,13799,23.53084373474121
1732935354.7527337,13999,20.511316299438477
1732937209.1734862,14199,22.538318634033203
1732939016.4811707,14399,24.516077041625977
1732940792.011772,14599,22.109407424926758
1732942675.5901036,14799,21.541175842285156
1732944471.1309607,14999,22.41714859008789
1732946267.6739092,15199,21.87207794189453
1732948096.3654478,15399,23.01669692993164
1732949883.2434912,15599,23.496397018432617
1732951690.48356,15799,21.325878143310547
1732953540.168642,15999,22.554006576538086
1732955373.5114985,16199,23.529056549072266
1732957221.1772814,16399,20.083402633666992
1732959036.9866872,16599,22.644054412841797
1732960841.8577323,16799,23.65618133544922
1732962708.330851,16999,23.069562911987305
1732964512.2065816,17199,22.228939056396484
1732966303.9657648,17399,22.30164337158203
1732968121.6139894,17599,23.345291137695312
1732969902.0090399,17799,23.318302154541016
1732971669.0732448,17999,24.188119888305664
1732973463.1708632,18199,22.5655517578125
1732975291.7238946,18399,21.154621124267578
1732977052.5302584,18599,23.643693923950195
1732978777.8976724,18799,24.026161193847656
1732980590.0545993,18999,23.86890983581543
1732982333.9449737,19199,23.405935287475586
1732984174.1358128,19399,23.336044311523438
1732985938.1349592,19599,24.494422912597656
1732987719.282156,19799,23.06610679626465
1732989447.1469307,19999,23.298717498779297
